Artist,Genre,key,mode,valence,tempo,year,speechiness,instrumentalness,time_signature
Sarah McLachlan,Rock,C#,Major,0.371,111.116,2008.0,0.0269,7.09e-05,4.0
Tom Petty,Rock,E,Minor,0.359,82.426,2018.0,0.0271,0.0,4.0
Van Morrison,Rock,D#,Major,0.705,84.52799999999998,2020.0,0.0334,0.00527,4.0
Van Morrison,Rock,G#,Major,0.797,86.204,1970.0,0.0309,0.00254,4.0
Van Morrison,Rock,D#,Major,0.5770000000000001,87.40100000000002,1974.0,0.34700000000000003,0.00176,4.0
Van Morrison,Rock,D#,Major,0.606,83.47200000000002,1970.0,0.0521,0.00966,4.0
Van Morrison,Rock,D#,Major,0.629,84.84200000000001,1970.0,0.0369,0.00979,4.0
Van Morrison,Rock,G#,Major,0.7929999999999999,85.822,1970.0,0.0334,0.00885,4.0
Van Morrison,Rock,G#,Major,0.644,86.23100000000002,1970.0,0.0422,0.00986,4.0
Van Morrison,Rock,D#,Major,0.232,169.77,1970.0,0.146,0.00394,4.0
Eyes Set To Kill,Rock,B,Minor,0.421,93.095,2008.0,0.078,8.41e-05,3.0
Hinder,Rock,A#,Minor,0.618,116.938,2015.0,0.0695,3.54e-05,4.0
A Day To Remember,Rock,C#,Major,0.0349,130.013,2005.0,0.0358,0.932,4.0
Eyes Set To Kill,Rock,A#,Major,0.14300000000000002,95.979,2008.0,0.039,0.6629999999999999,4.0
Within Temptation,Rock,D,Major,0.0748,124.139,2003.0,0.0295,0.953,4.0
Nirvana,Rock,A,Major,0.364,84.911,1989.0,0.0421,0.42,1.0
Fleetwood Mac,Rock,A,Major,0.614,94.776,1977.0,0.12,0.83,4.0
Ozzy Osbourne,Rock,A,Major,0.0647,134.77700000000002,1993.0,0.132,0.957,4.0
Whitesnake,Rock,G,Major,0.369,100.997,2018.0,0.923,0.0,4.0
Whitesnake,Rock,F,Minor,0.39,92.2,2018.0,0.21,0.000801,4.0
Whitesnake,Rock,C#,Major,0.299,116.657,2018.0,0.853,3.04e-06,5.0
Bob Dylan,Rock,C,Minor,0.0394,136.58700000000002,2013.0,0.21600000000000005,0.000134,3.0
Kansas,Rock,E,Major,0.96,125.214,2015.0,0.368,0.0,4.0
Sonic Youth,Rock,B,Minor,0.08900000000000001,146.22799999999995,2012.0,0.0609,0.752,4.0
Whitesnake,Rock,C,Major,0.93,141.784,2019.0,0.7959999999999999,0.0,3.0
Whitesnake,Rock,A,Minor,0.911,85.031,2019.0,0.672,0.0,3.0
Whitesnake,Rock,A#,Minor,0.0,0.0,2019.0,0.0,0.0,0.0
Whitesnake,Rock,C#,Major,0.963,112.515,2019.0,0.8759999999999999,0.0,1.0
Whitesnake,Rock,C#,Major,0.961,141.352,2019.0,0.88,0.0,5.0
Gorillaz,Rock,D,Minor,0.0269,121.249,2017.0,0.221,0.32,3.0
The Doors,Rock,D,Major,0.0,0.0,2018.0,0.0,0.0,0.0
Elvis Presley,Rock,C,Major,0.0588,71.56,1972.0,0.033,0.0997,3.0
Elvis Presley,Rock,C,Major,0.108,77.494,1973.0,0.0328,0.779,4.0
Elvis Presley,Rock,C,Major,0.0392,140.967,1973.0,0.0337,0.88,4.0
Elvis Presley,Rock,C,Major,0.107,64.86,1973.0,0.034,0.718,4.0
Van Morrison,Rock,G,Minor,0.53,83.596,1984.0,0.0461,1.2e-05,3.0
Elvis Presley,Rock,C,Major,0.632,134.835,1972.0,0.0694,0.0453,4.0
Elvis Presley,Rock,G,Major,0.49,117.189,1973.0,0.302,0.00215,4.0
Elvis Presley,Rock,C,Minor,0.6729999999999999,116.302,1973.0,0.116,0.16899999999999998,4.0
Van Halen,Rock,D,Major,0.5589999999999999,125.479,1982.0,0.0896,0.156,4.0
Cheap Trick,Rock,B,Major,0.609,98.04,1977.0,0.0513,0.00449,4.0
Muse,Rock,C,Major,0.19,92.591,2006.0,0.0433,0.0287,4.0
Linkin Park,Rock,B,Major,0.562,84.84100000000002,2017.0,0.07,0.0,4.0
Liam Gallagher,Rock,D,Major,0.471,89.995,2019.0,0.0643,0.000144,4.0
Máquina Monstro,Rock,C,Minor,0.306,136.003,2018.0,0.0667,0.858,4.0
The Cure,Rock,D,Minor,0.321,87.751,1985.0,0.0297,0.957,4.0
Tori Amos,Rock,B,Major,0.649,74.013,2005.0,0.0423,6.25e-05,4.0
Linkin Park,Rock,C,Major,0.21600000000000005,120.066,2010.0,0.0358,0.00204,4.0
Linkin Park,Rock,C,Major,0.379,120.016,2011.0,0.0313,0.00122,4.0
Linkin Park,Rock,C,Major,0.226,120.055,2012.0,0.0364,0.00614,4.0
O.A.R.,Rock,C,Major,0.107,95.205,2012.0,0.0375,0.0,4.0
Metallica,Rock,G#,Major,0.394,151.095,2011.0,0.0533,0.00834,4.0
Black Sabbath,Rock,F#,Minor,0.417,155.28,2006.0,0.0896,0.00143,4.0
Ozzy Osbourne,Rock,D,Major,0.275,155.816,1987.0,0.0668,9.22e-06,4.0
Foo Fighters,Rock,F,Major,0.159,143.941,2015.0,0.0324,0.00521,4.0
Alanis Morissette,Rock,B,Major,0.293,170.65200000000004,2005.0,0.0573,0.0,4.0
Alanis Morissette,Rock,B,Major,0.365,114.926,1995.0,0.0508,0.0,5.0
Alanis Morissette,Rock,B,Major,0.452,160.131,2005.0,0.0507,0.0,4.0
Alanis Morissette,Rock,B,Major,0.459,105.349,2019.0,0.0512,0.0,5.0
Alice Cooper,Rock,D,Major,0.612,113.837,1974.0,0.0448,0.00298,4.0
Alice Cooper,Rock,F,Minor,0.304,122.339,2018.0,0.0869,0.00663,4.0
Alice Cooper,Rock,D,Major,0.765,113.893,2001.0,0.0483,0.12,4.0
Alice Cooper,Rock,B,Major,0.337,123.598,1977.0,0.0775,0.00302,4.0
Elvis Presley,Rock,A#,Major,0.362,72.681,2002.0,0.0837,0.0,4.0
Rod Stewart,Rock,C#,Major,0.638,96.671,1978.0,0.0269,2.34e-06,4.0
The Strokes,Rock,F,Major,0.846,96.021,2001.0,0.0285,3.75e-05,4.0
Survivor,Rock,D#,Major,0.7909999999999999,118.217,1993.0,0.0323,0.0,4.0
Whitesnake,Rock,A,Major,0.184,92.114,2013.0,0.0342,1.52e-06,4.0
Whitesnake,Rock,C,Major,0.534,180.356,2017.0,0.0386,0.0,4.0
Whitesnake,Rock,C,Major,0.406,90.079,2017.0,0.0312,0.0,4.0
Whitesnake,Rock,C,Major,0.429,179.90400000000002,1987.0,0.0431,0.0,4.0
Whitesnake,Rock,E,Minor,0.535,89.68700000000004,2017.0,0.0352,4.89e-05,4.0
Whitesnake,Rock,A#,Major,0.39,92.665,2018.0,0.0335,0.0,4.0
Whitesnake,Rock,A#,Major,0.349,92.02,2013.0,0.0429,1.4300000000000005e-05,4.0
Whitesnake,Rock,B,Major,0.531,88.404,2018.0,0.0549,0.0,4.0
Bob Dylan,Rock,C,Major,0.376,76.69800000000002,1979.0,0.0268,1.24e-05,4.0
The Flaming Lips,Rock,C,Major,0.0991,135.898,2013.0,0.0315,0.00244,4.0
Bob Dylan,Rock,D#,Major,0.883,147.95600000000005,1976.0,0.0343,0.0,3.0
Bob Dylan,Rock,D,Major,0.715,177.479,1975.0,0.14800000000000002,1.7e-06,3.0
Bob Dylan,Rock,D,Major,0.875,130.64600000000002,2019.0,0.162,3.3799999999999995e-05,4.0
New Model Army,Rock,F#,Minor,0.326,149.035,2005.0,0.0391,0.031,4.0
Weezer,Rock,F,Minor,0.564,113.139,2016.0,0.0287,0.0,4.0
Elvis Presley,Rock,D,Major,0.522,93.333,1961.0,0.0438,0.0011,4.0
Gustavo Goulart,Rock,F,Minor,0.892,147.195,2017.0,0.0527,0.0,4.0
Fleetwood Mac,Rock,C,Minor,0.52,145.964,1987.0,0.0275,0.173,4.0
Fleetwood Mac,Rock,C,Minor,0.573,145.781,2018.0,0.0358,0.0482,4.0
Fleetwood Mac,Rock,E,Minor,0.962,141.876,1987.0,0.0265,0.0016300000000000002,4.0
Rod Stewart,Rock,F#,Major,0.366,102.936,2004.0,0.0327,0.0,4.0
Dido,Rock,A#,Minor,0.251,136.025,1999.0,0.029,5.600000000000001e-05,4.0
Snow Patrol,Rock,A,Minor,0.202,122.034,2007.0,0.0298,0.539,4.0
Silverchair,Rock,G,Major,0.42,166.007,2000.0,0.0732,1.4300000000000005e-05,4.0
Alice In Chains,Rock,B,Major,0.487,106.005,2017.0,0.0395,0.000131,4.0
Pearl Jam,Rock,E,Minor,0.565,99.4,2011.0,0.065,0.7020000000000001,4.0
Bob Dylan,Rock,G,Major,0.411,105.715,2014.0,0.0288,0.0,4.0
Bob Dylan,Rock,G,Major,0.382,104.797,1967.0,0.0317,0.0,4.0
Bob Dylan,Rock,C,Major,0.7929999999999999,141.477,2019.0,0.0384,6.65e-05,4.0
Bob Dylan,Rock,C,Major,0.6990000000000001,139.812,1975.0,0.044,0.00441,4.0
Bob Dylan,Rock,G,Major,0.308,100.49,1974.0,0.183,1.4499999999999993e-05,4.0
Bob Dylan,Rock,G,Major,0.267,98.208,2018.0,0.0326,0.0,4.0
Bob Dylan,Rock,G,Major,0.383,113.169,1984.0,0.0391,0.000284,4.0
Bob Dylan,Rock,E,Major,0.48,126.669,2013.0,0.0597,0.000298,4.0
Johnny Winter,Rock,G,Major,0.621,179.73,1985.0,0.101,1.44e-05,4.0
Jars Of Clay,Rock,G,Major,0.405,109.745,2005.0,0.0272,0.0,3.0
Yes,Rock,C,Major,0.489,111.857,2019.0,0.0314,0.000151,4.0
The Used,Rock,D,Major,0.236,94.608,2003.0,0.0883,0.0,4.0
Journey,Rock,B,Minor,0.604,87.22200000000002,1986.0,0.0524,7.37e-06,4.0
Ted Nugent,Rock,C,Major,0.486,161.709,1997.0,0.0799,0.00035,4.0
Ted Nugent,Rock,F,Major,0.6859999999999999,153.547,1979.0,0.0774,0.0005639999999999999,4.0
Elvis Presley,Rock,A#,Minor,0.7709999999999999,87.26700000000002,1997.0,0.0351,0.000151,4.0
Van Morrison,Rock,G,Major,0.649,95.662,1994.0,0.0417,0.0143,4.0
Bob Dylan,Rock,D,Major,0.133,139.072,2017.0,0.0294,6.809999999999999e-05,4.0
Rod Stewart,Rock,C#,Minor,0.223,108.109,2002.0,0.0404,4.55e-06,4.0
Elvis Presley,Rock,B,Major,0.597,180.413,1968.0,0.0277,0.0925,3.0
Eric Clapton,Rock,F#,Major,0.633,107.046,1994.0,0.0312,0.0127,3.0
Elvis Presley,Rock,C,Major,0.184,70.883,1957.0,0.031,3.71e-05,4.0
Jars Of Clay,Rock,E,Major,0.88,112.008,2005.0,0.0283,0.0,4.0
Elvis Presley,Rock,G,Major,0.455,57.682,1969.0,0.043,0.000223,4.0
Van Morrison,Rock,A,Major,0.895,112.617,1997.0,0.128,4.01e-06,4.0
Alice Cooper,Rock,E,Minor,0.799,117.818,1991.0,0.041,0.0107,4.0
Bob Dylan,Rock,G#,Major,0.475,93.353,1965.0,0.0319,8.06e-05,4.0
Bob Dylan,Rock,C#,Major,0.381,173.055,1965.0,0.0788,0.00299,4.0
Bob Dylan,Rock,G#,Major,0.879,191.852,1991.0,0.0464,0.00231,4.0
Bob Dylan,Rock,A,Major,0.404,123.965,1975.0,0.0817,0.0259,4.0
Bob Dylan,Rock,G,Major,0.584,117.116,2018.0,0.04,0.0513,4.0
Bob Dylan,Rock,G#,Major,0.594,130.145,1965.0,0.0347,0.000301,4.0
Bob Dylan,Rock,G#,Major,0.919,93.922,1965.0,0.0253,9.14e-05,4.0
Bob Dylan,Rock,G#,Major,0.784,130.591,1965.0,0.0359,8.23e-05,4.0
Kansas,Rock,F,Major,0.962,137.314,1975.0,0.035,0.00113,4.0
Van Morrison,Rock,A,Major,0.772,115.606,1997.0,0.0717,1.61e-06,4.0
The Byrds,Rock,A,Major,0.8270000000000001,122.95,1965.0,0.039,7.85e-05,4.0
Elvis Presley,Rock,A#,Major,0.51,144.284,2016.0,0.0348,0.00312,4.0
Elvis Presley,Rock,F,Major,0.387,75.033,1999.0,0.0757,0.000267,3.0
The Byrds,Rock,G,Major,0.321,78.169,1969.0,0.0274,0.0,4.0
Emmerson Nogueira,Rock,A,Major,0.5539999999999999,127.065,2007.0,0.0275,0.00099,4.0
Men At Work,Rock,B,Major,0.937,106.061,1983.0,0.0261,2.65e-05,4.0
Third Day,Rock,B,Major,0.224,150.093,2004.0,0.0304,0.0,4.0
Van Halen,Rock,C#,Major,0.413,138.884,2004.0,0.0881,0.000485,4.0
Uriah Heep,Rock,G,Major,0.0975,75.125,2018.0,0.132,0.0016699999999999998,4.0
Three Days Grace,Rock,C,Minor,0.198,166.859,2006.0,0.0422,0.0,4.0
Deep Purple,Rock,A,Minor,0.428,121.762,1968.0,0.128,0.0577,4.0
Johnny Winter,Rock,D,Major,0.472,107.311,1973.0,0.0553,0.0205,4.0
Bob Dylan,Rock,D,Major,0.155,136.542,1966.0,0.0426,0.00118,4.0
Bob Dylan,Rock,D,Major,0.621,133.743,2018.0,0.0371,5.89e-05,4.0
Bob Dylan,Rock,D,Major,0.345,128.697,1965.0,0.0304,0.0,4.0
The Byrds,Rock,E,Major,0.7170000000000001,126.08,1965.0,0.0348,3.15e-05,4.0
Journey,Rock,G,Major,0.3670000000000001,128.106,1976.0,0.0469,0.035,4.0
Journey,Rock,G,Major,0.451,123.759,2012.0,0.0473,0.8759999999999999,4.0
Teenage Fanclub,Rock,F,Major,0.925,122.07,2005.0,0.0302,0.236,4.0
Van Morrison,Rock,G,Major,0.344,99.526,1984.0,0.0376,0.0176,3.0
Bob Dylan,Rock,E,Major,0.361,122.871,1965.0,0.0383,0.0,4.0
Bob Dylan,Rock,D,Major,0.289,128.941,1966.0,0.0311,0.0,4.0
Bob Dylan,Rock,C,Major,0.157,135.716,1975.0,0.0434,0.00121,4.0
Bob Dylan,Rock,E,Major,0.5660000000000001,115.867,1965.0,0.0695,0.0,4.0
Bob Dylan,Rock,G,Major,0.457,129.576,1974.0,0.0446,0.0,4.0
Bob Dylan,Rock,G,Major,0.426,118.413,1993.0,0.0542,1.14e-06,4.0
Bob Dylan,Rock,A,Major,0.645,102.02,1979.0,0.14800000000000002,0.0,4.0
Bob Dylan,Rock,C,Major,0.359,105.034,1965.0,0.103,0.0,4.0
Bob Dylan,Rock,G,Major,0.628,114.997,2018.0,0.0431,0.0,4.0
Bob Dylan,Rock,A,Major,0.486,111.475,1965.0,0.279,0.0,3.0
My Morning Jacket,Rock,B,Major,0.528,115.439,2002.0,0.737,0.0,3.0
Staind,Rock,F#,Major,0.0824,116.529,2018.0,0.0338,0.000549,4.0
Staind,Rock,F#,Major,0.0688,116.486,2018.0,0.0342,0.000943,4.0
Elvis Presley,Rock,G,Major,0.926,204.69,1964.0,0.281,0.0,4.0
Eric Clapton,Rock,D,Major,0.6709999999999999,126.0,2018.0,0.0299,0.0,4.0
Heart,Rock,E,Major,0.17600000000000002,74.82300000000002,2001.0,0.0264,0.0,4.0
Bob Dylan,Rock,C,Major,0.295,100.094,2017.0,0.031,0.000112,4.0
311,Rock,A,Major,0.45,168.39,2005.0,0.0971,0.000296,4.0
Korn,Rock,A,Major,0.204,68.917,1999.0,0.0332,0.25,4.0
Tom Petty,Rock,D,Major,0.422,73.741,2020.0,0.025,0.0108,4.0
Bruce Springsteen,Rock,A,Major,0.444,130.114,1998.0,0.0462,3.04e-06,4.0
Bruce Springsteen,Rock,F#,Minor,0.309,127.217,2018.0,0.1,9.66e-06,4.0
Bruce Springsteen,Rock,F#,Minor,0.542,147.409,1986.0,0.0506,0.00108,4.0
Bruce Springsteen,Rock,A,Major,0.625,138.083,1973.0,0.14,0.0,4.0
Cowboy Junkies,Rock,D,Minor,0.0765,94.148,2011.0,0.031,0.108,3.0
Alice Cooper,Rock,D,Major,0.639,165.54,1977.0,0.0481,0.0282,4.0
Journey,Rock,F,Major,0.247,72.605,1996.0,0.0293,1.74e-05,4.0
Alice Cooper,Rock,B,Minor,0.448,150.888,1994.0,0.0394,4.24e-05,4.0
Alice Cooper,Rock,D,Major,0.469,164.08700000000005,2003.0,0.0313,2.12e-05,4.0
Johnny Winter,Rock,A#,Minor,0.511,177.554,2002.0,0.146,0.197,4.0
Elvis Presley,Rock,C,Major,0.162,78.172,1999.0,0.0332,0.276,4.0
The Byrds,Rock,C#,Minor,0.564,147.093,1965.0,0.0513,0.0,4.0
The Byrds,Rock,E,Major,0.882,145.28,1965.0,0.0484,0.0,4.0
Asking Alexandria,Rock,F,Minor,0.433,140.099,2020.0,0.0654,1.86e-06,4.0
Daughtry,Rock,A#,Minor,0.338,145.942,2006.0,0.0615,0.0,4.0
The Cure,Rock,C#,Minor,0.355,167.486,1979.0,0.156,4.69e-06,4.0
The Cure,Rock,A,Major,0.547,168.69799999999995,1979.0,0.0522,0.0218,4.0
My Chemical Romance,Rock,C#,Minor,0.48,105.236,2004.0,0.0515,0.0,4.0
Rod Stewart,Rock,D,Major,0.301,123.965,1975.0,0.0352,0.000211,4.0
Elvis Presley,Rock,E,Major,0.7929999999999999,126.41,2007.0,0.0347,0.0101,4.0
The Donnas,Rock,D,Major,0.452,152.799,2019.0,0.0394,0.00433,4.0
Korn,Rock,B,Minor,0.229,90.975,1998.0,0.109,0.0237,4.0
Stevie Nicks,Rock,C#,Minor,0.306,137.64700000000002,2001.0,0.0297,2.82e-05,4.0
ZZ Top,Rock,B,Major,0.922,109.813,2019.0,0.0631,0.000749,4.0
Cheap Trick,Rock,A,Minor,0.521,123.307,2015.0,0.0304,0.0269,4.0
Screamin' Jay Hawkins,Rock,A,Major,0.262,141.722,2006.0,0.0285,0.00233,3.0
Elvis Presley,Rock,F,Major,0.403,91.529,1973.0,0.0402,0.336,4.0
Elvis Presley,Rock,F,Major,0.252,89.109,1973.0,0.0384,0.505,4.0
Elvis Presley,Rock,F,Major,0.251,88.21600000000002,1973.0,0.0383,0.56,4.0
The Trashmen,Rock,G#,Major,0.91,143.84,1995.0,0.0371,0.0,4.0
Ricky Nelson,Rock,D,Major,0.853,121.33,1991.0,0.0362,0.883,4.0
Kansas,Rock,D,Major,0.809,158.083,1975.0,0.0894,0.0418,4.0
Kansas,Rock,D,Major,0.478,162.651,1975.0,0.221,0.0,4.0
Fleetwood Mac,Rock,A,Minor,0.8220000000000001,143.122,2007.0,0.0295,0.0,4.0
Amy Lee,Rock,G,Major,0.0633,137.674,2015.0,0.0352,7.290000000000001e-05,4.0
Lynyrd Skynyrd,Rock,D,Minor,0.7879999999999999,116.431,1991.0,0.0372,0.0,4.0
AC/DC,Rock,D#,Major,0.532,135.96200000000002,1976.0,0.0894,0.0538,4.0
AC/DC,Rock,D#,Major,0.489,136.22,2009.0,0.061,0.00348,4.0
AC/DC,Rock,D#,Major,0.535,135.937,1997.0,0.0864,0.0553,4.0
Men At Work,Rock,B,Major,0.936,106.297,1996.0,0.0287,2.2e-05,4.0
Bruce Springsteen,Rock,A,Major,0.6729999999999999,95.644,2010.0,0.0358,6.26e-05,4.0
Elvis Presley,Rock,C,Major,0.317,80.76,1961.0,0.0322,0.0905,3.0
Elvis Presley,Rock,A#,Minor,0.92,82.23700000000002,1964.0,0.0465,0.00119,5.0
The Donnas,Rock,D,Major,0.452,152.799,2017.0,0.0394,0.00433,4.0
R.E.M.,Rock,G,Major,0.5,104.942,2017.0,0.13,2.26e-06,4.0
Alice Cooper,Rock,F#,Major,0.735,88.015,2003.0,0.0547,0.246,4.0
Berlin,Rock,D,Minor,0.103,87.89299999999999,2013.0,0.0272,0.0,4.0
Stevie Nicks,Rock,D#,Minor,0.365,206.293,2011.0,0.037000000000000005,0.0,3.0
Elvis Presley,Rock,C,Major,0.9,151.094,1961.0,0.222,0.0,4.0
Screamin' Jay Hawkins,Rock,A,Major,0.261,142.445,2008.0,0.0289,0.00349,3.0
The Strokes,Rock,F#,Minor,0.277,134.993,2006.0,0.0464,0.642,4.0
Weezer,Rock,B,Major,0.7290000000000001,125.976,2019.0,0.0329,0.0014,4.0
Sonic Youth,Rock,C,Major,0.14300000000000002,116.519,2008.0,0.0667,0.711,3.0
Tenacious D,Rock,G,Major,0.385,182.1,2018.0,0.446,0.0,4.0
Bruce Springsteen,Rock,A,Major,0.234,149.123,2012.0,0.0302,0.000355,3.0
The Byrds,Rock,C,Major,0.501,183.378,1969.0,0.0385,1.92e-05,3.0
Weezer,Rock,E,Minor,0.345,90.675,2016.0,0.0431,1.84e-06,4.0
Manic Street Preachers,Rock,C,Major,0.54,139.233,2009.0,0.0335,1.25e-05,4.0
Everclear,Rock,D#,Major,0.7559999999999999,181.985,2012.0,0.141,2.97e-05,4.0
Skank,Rock,C,Major,0.956,148.29,2013.0,0.213,4.19e-06,4.0
Tori Amos,Rock,D,Major,0.328,114.635,2007.0,0.0347,0.00027400000000000005,4.0
Tori Amos,Rock,D,Major,0.428,113.374,2007.0,0.0352,2.79e-05,4.0
Alice Cooper,Rock,G#,Major,0.238,140.409,1978.0,0.0461,1.09e-05,4.0
311,Rock,G,Major,0.446,96.958,1995.0,0.0781,0.0,4.0
Bruce Springsteen,Rock,A,Major,0.6990000000000001,138.908,1980.0,0.0678,0.00112,4.0
The Cramps,Rock,B,Major,0.338,105.139,1989.0,0.171,0.0,4.0
Franz Ferdinand,Rock,C,Minor,0.358,152.56799999999996,2004.0,0.0581,0.00371,4.0
Avenged Sevenfold,Rock,A,Major,0.0881,105.015,2018.0,0.111,0.841,3.0
Aerosmith,Rock,A,Major,0.677,118.036,2006.0,0.0498,2.81e-05,4.0
Green Day,Rock,C#,Major,0.843,159.336,1995.0,0.0669,4.14e-05,4.0
Aerosmith,Rock,B,Minor,0.478,92.731,2011.0,0.108,0.0003,4.0
Aerosmith,Rock,E,Minor,0.371,105.248,1982.0,0.0478,0.00162,4.0
Ted Nugent,Rock,B,Minor,0.627,124.676,2010.0,0.0399,0.00404,4.0
AC/DC,Rock,A,Major,0.591,131.567,1984.0,0.079,0.0144,4.0
AC/DC,Rock,A,Major,0.31,131.099,1992.0,0.109,0.254,4.0
AC/DC,Rock,A,Major,0.124,62.612,2009.0,0.0812,0.489,4.0
Elvis Presley,Rock,A#,Minor,0.883,166.873,2007.0,0.0695,3.76e-06,4.0
Fleetwood Mac,Rock,G,Major,0.7020000000000001,96.131,2007.0,0.151,0.00541,4.0
The Cramps,Rock,E,Minor,0.556,183.253,1989.0,0.135,0.0,4.0
Elvis Presley,Rock,A,Minor,0.7020000000000001,95.648,2019.0,0.0937,0.0305,4.0
Fleetwood Mac,Rock,B,Minor,0.7809999999999999,156.85299999999995,1975.0,0.0589,0.926,4.0
Jimi Hendrix,Rock,C#,Major,0.68,108.084,2020.0,0.0364,0.883,4.0
Tori Amos,Rock,C,Major,0.528,150.02,2005.0,0.0285,7.92e-05,4.0
Chuck Berry,Rock,C,Major,0.871,109.117,2017.0,0.0481,0.0,4.0
MGMT,Rock,G#,Major,0.778,113.983,2018.0,0.0291,0.38,4.0
Van Halen,Rock,G#,Major,0.7,128.001,1978.0,0.0429,0.00182,4.0
Stevie Nicks,Rock,A#,Major,0.115,78.895,1994.0,0.025,0.0,4.0
Jane's Addiction,Rock,G,Major,0.493,82.184,2017.0,0.0332,3.76e-06,4.0
Bruce Springsteen,Rock,A,Major,0.922,133.009,2019.0,0.038,3.4e-06,4.0
Bruce Springsteen,Rock,E,Major,0.8959999999999999,146.04399999999995,1998.0,0.04,0.0,4.0
Bruce Springsteen,Rock,A,Major,0.545,151.996,2020.0,0.0292,0.000115,4.0
Aerosmith,Rock,F,Major,0.4,115.105,2006.0,0.0287,0.000503,4.0
David Bowie,Rock,G,Major,0.7809999999999999,89.023,2019.0,0.0353,0.0,4.0
All Time Low,Rock,C#,Major,0.812,165.104,2020.0,0.0841,0.0,4.0
Jars Of Clay,Rock,A#,Major,0.123,74.97399999999998,2007.0,0.0322,4.17e-06,4.0
Sonic Youth,Rock,D,Major,0.159,168.38099999999997,2011.0,0.0338,0.91,4.0
Sonic Youth,Rock,A,Minor,0.0424,114.911,2011.0,0.0339,0.792,4.0
Warren Zevon,Rock,E,Major,0.588,174.93599999999995,2018.0,0.0355,0.000173,4.0
Big Star,Rock,D,Major,0.4270000000000001,168.422,1993.0,0.28,0.00268,4.0
Little Richard,Rock,F,Major,0.7190000000000001,164.585,1967.0,0.307,0.0,3.0
Little Richard,Rock,F,Major,0.967,91.456,1976.0,0.0439,2.97e-06,4.0
Pearl Jam,Rock,D,Major,0.287,108.808,1991.0,0.0438,0.0,4.0
Pearl Jam,Rock,D,Major,0.14,111.375,2019.0,0.208,0.0179,4.0
Pearl Jam,Rock,D,Major,0.245,112.027,1991.0,0.0883,5.33e-06,4.0
Pearl Jam,Rock,F,Major,0.17,104.79,2020.0,0.0329,0.000654,4.0
Pearl Jam,Rock,D,Major,0.406,105.704,1991.0,0.0317,0.0,4.0
Bruce Springsteen,Rock,D,Major,0.38,82.429,1986.0,0.0327,1.42e-05,4.0
Vampire Weekend,Rock,A,Major,0.4,134.039,2019.0,0.0574,0.0,4.0
Skillet,Rock,C,Major,0.16699999999999998,184.094,2000.0,0.0543,0.000119,4.0
Big Star,Rock,G,Major,0.8809999999999999,101.901,1978.0,0.0261,9.36e-05,4.0
Teenage Fanclub,Rock,G,Major,0.8290000000000001,104.909,2006.0,0.0247,0.0001,4.0
U2,Rock,A,Major,0.429,132.118,1988.0,0.0596,1.44e-06,4.0
Big Star,Rock,G,Major,0.403,112.719,2014.0,0.121,0.000185,4.0
Cowboy Junkies,Rock,C,Major,0.505,139.121,2016.0,0.0347,0.0,4.0
The Byrds,Rock,A#,Minor,0.934,132.511,1990.0,0.0309,0.0,4.0
Aerosmith,Rock,D#,Minor,0.466,68.10600000000001,2004.0,0.0419,0.0,4.0
Bob Dylan,Rock,E,Minor,0.629,120.477,2017.0,0.041,4.89e-05,4.0
ZZ Top,Rock,C,Major,0.34,98.027,2019.0,0.0662,0.00356,3.0
The Flaming Lips,Rock,E,Minor,0.121,124.569,1986.0,0.0333,0.213,4.0
The Flaming Lips,Rock,E,Minor,0.116,132.205,2018.0,0.0372,0.486,4.0
Warren Zevon,Rock,D,Major,0.336,82.646,2019.0,0.0312,0.00586,5.0
Demon Hunter,Rock,C#,Minor,0.197,199.96,2017.0,0.304,0.00562,4.0
Green Day,Rock,C#,Major,0.59,147.116,2004.0,0.0636,2.26e-06,4.0
Jars Of Clay,Rock,B,Minor,0.738,175.946,2005.0,0.0314,0.0,4.0
Skillet,Rock,G,Major,0.151,130.034,2000.0,0.0272,0.0,4.0
Third Day,Rock,D,Major,0.442,174.197,2006.0,0.0346,2.46e-05,4.0
My Chemical Romance,Rock,E,Major,0.917,111.425,2010.0,0.826,0.0,4.0
The Flaming Lips,Rock,G,Major,0.33,130.89600000000002,2018.0,0.0336,2.61e-05,4.0
The Flaming Lips,Rock,A,Major,0.581,102.986,1995.0,0.0542,0.828,4.0
Kansas,Rock,G,Major,0.457,157.92600000000004,2020.0,0.0519,0.000143,4.0
Fleetwood Mac,Rock,A,Major,0.281,86.78,2007.0,0.0249,0.612,4.0
Fleetwood Mac,Rock,A,Major,0.381,90.239,1970.0,0.0308,0.000262,4.0
Audioslave,Rock,D,Major,0.662,165.195,2006.0,0.0548,0.146,4.0
Joan Jett & The Blackhearts,Rock,E,Major,0.924,124.7,1981.0,0.0437,0.0006940000000000001,4.0
Aerosmith,Rock,B,Minor,0.698,84.304,1982.0,0.0359,0.00499,4.0
Radiohead,Rock,B,Minor,0.807,165.653,2007.0,0.0479,0.0041600000000000005,4.0
The Doors,Rock,B,Minor,0.268,181.007,2006.0,0.0646,0.0,3.0
The Doors,Rock,C,Major,0.0,0.0,2006.0,0.0,0.0,0.0
Eric Clapton,Rock,G,Minor,0.619,119.997,2018.0,0.0476,0.7959999999999999,4.0
