Artist,Genre,key,mode,valence,tempo,year,speechiness,instrumentalness,time_signature
Laura Pausini,Pop,G,Major,0.136,135.67700000000002,2009.0,0.067,0.992,5.0
Ricky Martin,Pop,A,Minor,0.396,136.234,2007.0,0.149,1.37e-06,4.0
New Kids On The Block,Pop,C#,Major,0.481,92.961,1993.0,0.173,0.0292,4.0
Mariah Carey,Pop,G#,Major,0.0243,109.825,2020.0,0.397,0.015,4.0
Jewel,Pop,G,Major,0.8,100.018,2003.0,0.0594,0.004520000000000001,4.0
Jewel,Pop,C,Major,0.5529999999999999,124.98,2013.0,0.0413,0.403,4.0
Laura Pausini,Pop,C,Major,0.102,133.976,2013.0,0.0264,0.0,4.0
Five,Pop,A,Major,0.224,119.557,1999.0,0.0254,0.0,4.0
Kelly Clarkson,Pop,A#,Major,0.377,138.217,2015.0,0.08199999999999999,0.0,4.0
Michael Jackson,Pop,C#,Major,0.544,94.156,2001.0,0.121,1.21e-05,4.0
Britney Spears,Pop,F#,Major,0.156,112.37,2016.0,0.109,6.879999999999999e-05,4.0
Beyoncé,Pop,A#,Major,0.501,175.90599999999995,2006.0,0.326,1.15e-06,4.0
Beyoncé,Pop,A#,Major,0.588,175.91,2007.0,0.24,5.14e-06,4.0
Jessica Simpson,Pop,G#,Minor,0.687,93.008,2001.0,0.0538,8.25e-05,4.0
Reik,Pop,D#,Major,0.5329999999999999,125.958,2012.0,0.0431,6.12e-05,4.0
Nancy Sinatra,Pop,A,Major,0.727,103.929,2009.0,0.027000000000000003,0.00108,4.0
Nick Carter,Pop,A#,Major,0.93,130.001,2002.0,0.0393,0.0,4.0
Michael Jackson,Pop,B,Major,0.28300000000000003,108.857,1997.0,0.0634,0.00126,4.0
Anggun,Pop,A,Minor,0.555,118.005,2008.0,0.0455,0.000254,4.0
Dionne Warwick,Pop,C,Minor,0.336,99.644,1965.0,0.0315,1.64e-06,4.0
Dionne Warwick,Pop,G,Major,0.326,76.06,2012.0,0.0684,4.86e-06,4.0
James Arthur,Pop,D,Major,0.603,140.045,2013.0,0.0388,0.0,4.0
Rick Astley,Pop,F,Major,0.936,132.751,1991.0,0.0278,0.443,4.0
Little Mix,Pop,C,Minor,0.615,105.968,2016.0,0.0818,1.14e-06,4.0
Shakira,Pop,G#,Major,0.6859999999999999,134.09799999999998,2010.0,0.045,1.7899999999999998e-05,4.0
Cimorelli,Pop,C,Major,0.189,86.837,2017.0,0.0384,0.0,4.0
Nancy Sinatra,Pop,G,Major,0.478,125.462,1966.0,0.0517,1.53e-05,4.0
Carole King,Pop,D,Major,0.294,147.95,2007.0,0.0262,2.54e-06,4.0
Josh Rouse,Pop,C#,Major,0.29600000000000004,78.439,2005.0,0.0413,0.000552,4.0
Bread,Pop,E,Major,0.273,82.479,1969.0,0.0402,3.32e-06,4.0
Bread,Pop,D,Major,0.249,157.138,2019.0,0.0395,0.000152,4.0
Cher,Pop,D,Major,0.297,76.688,1969.0,0.0328,0.238,4.0
Dionne Warwick,Pop,G#,Major,0.644,138.843,2013.0,0.126,0.0,4.0
*NSYNC,Pop,E,Minor,0.6459999999999999,104.502,2000.0,0.0881,1.14e-05,4.0
Dionne Warwick,Pop,F,Major,0.805,124.684,1982.0,0.0328,0.000104,4.0
Carole King,Pop,C,Major,0.578,145.535,2018.0,0.0385,0.0,4.0
Danni Carlos,Pop,D,Major,0.807,159.987,2004.0,0.0329,1.38e-06,4.0
Roxette,Pop,F,Major,0.662,80.066,1990.0,0.0257,1.6e-06,4.0
Roxette,Pop,F,Major,0.722,80.609,1990.0,0.0274,5.4899999999999986e-05,4.0
Roxette,Pop,C,Major,0.57,136.131,1990.0,0.0302,1.92e-06,4.0
Roxette,Pop,C,Major,0.174,68.987,2011.0,0.0482,5.08e-06,3.0
Roxette,Pop,F,Major,0.459,78.837,2018.0,0.026,3.47e-05,4.0
Roxette,Pop,G,Major,0.556,139.939,2001.0,0.0257,0.0,4.0
Dionne Warwick,Pop,G,Major,0.0795,144.968,2012.0,0.0333,0.0214,4.0
Rick Astley,Pop,F#,Minor,0.943,108.039,1987.0,0.0292,0.000264,4.0
Céline Dion,Pop,C,Major,0.326,174.949,1999.0,0.0543,0.0,4.0
Five,Pop,B,Minor,0.816,79.984,1999.0,0.0576,0.236,4.0
Pet Shop Boys,Pop,F#,Minor,0.838,123.968,1988.0,0.0362,0.0482,4.0
Pet Shop Boys,Pop,F#,Minor,0.39,119.814,1988.0,0.0335,0.0346,4.0
Pet Shop Boys,Pop,F#,Minor,0.528,123.81,1988.0,0.0347,0.0481,4.0
Ricky Martin,Pop,E,Minor,0.28600000000000003,106.14,2007.0,0.103,0.0,4.0
Meghan Trainor,Pop,D#,Major,0.529,114.965,2020.0,0.0343,3.94e-05,4.0
*NSYNC,Pop,C,Major,0.258,135.986,1998.0,0.0286,0.0,4.0
Jessica Simpson,Pop,D,Major,0.456,123.995,2004.0,0.0399,0.0,4.0
Robbie Williams,Pop,E,Major,0.337,150.468,2004.0,0.0732,0.0,4.0
Carole King,Pop,F#,Major,0.29,112.267,1971.0,0.0413,0.013,4.0
Mandy Moore,Pop,C,Major,0.389,140.004,2002.0,0.0413,0.0,4.0
*NSYNC,Pop,C,Minor,0.908,165.071,2000.0,0.071,1.27e-06,4.0
Josh Rouse,Pop,F,Major,0.401,170.113,2013.0,0.0756,1.03e-05,4.0
Cyndi Lauper,Pop,E,Minor,0.281,150.325,2002.0,0.0776,0.0,4.0
Dionne Warwick,Pop,C,Major,0.536,119.613,1985.0,0.0331,1.88e-05,4.0
Dionne Warwick,Pop,C,Major,0.494,119.782,1985.0,0.0353,4.47e-06,4.0
Dionne Warwick,Pop,G,Major,0.521,80.925,1963.0,0.0315,0.00127,4.0
Dionne Warwick,Pop,A,Minor,0.486,90.811,1975.0,0.0358,2.38e-06,4.0
Laura Pausini,Pop,F#,Minor,0.314,109.99,2013.0,0.0288,0.0,4.0
Kelly Clarkson,Pop,A#,Major,0.337,127.96,2016.0,0.0404,0.0,4.0
Geri Halliwell,Pop,F,Minor,0.604,136.482,2016.0,0.0447,0.00796,4.0
Dionne Warwick,Pop,A#,Major,0.282,94.994,2004.0,0.0262,0.0,3.0
Josh Rouse,Pop,F#,Major,0.695,131.563,2005.0,0.0365,1.3e-05,4.0
Carole King,Pop,A,Minor,0.8109999999999999,208.282,1971.0,0.0352,0.00562,4.0
Carole King,Pop,F,Major,0.507,94.963,2017.0,0.0282,0.00808,4.0
Ria Mae,Pop,A,Minor,0.262,99.951,2019.0,0.114,0.0,4.0
Ria Mae,Pop,C,Major,0.76,95.379,2019.0,0.0513,0.0,4.0
Christopher Cross,Pop,E,Major,0.247,155.597,1985.0,0.0286,0.0158,4.0
Cher,Pop,A,Minor,0.14800000000000002,131.579,1995.0,0.0416,4.06e-05,3.0
Dionne Warwick,Pop,F,Major,0.862,107.452,1980.0,0.0392,0.0,4.0
Michael Jackson,Pop,C,Major,0.91,105.547,1979.0,0.0498,1.01e-05,4.0
Jordin Sparks,Pop,F,Minor,0.404,166.015,2020.0,0.0336,2.8000000000000013e-05,3.0
Cody Simpson,Pop,F,Major,0.813,159.93200000000004,2018.0,0.0268,0.0,4.0
Céline Dion,Pop,C,Major,0.0746,127.122,1995.0,0.0382,0.00317,4.0
Josh Rouse,Pop,C,Major,0.968,167.303,2015.0,0.0337,0.747,4.0
Eliana,Pop,C,Major,0.905,162.155,1995.0,0.0545,6.49e-05,4.0
Sandy,Pop,G,Major,0.961,111.996,2004.0,0.0564,0.0,4.0
Michael Jackson,Pop,D,Major,0.617,116.273,1991.0,0.0721,0.0227,4.0
Carole King,Pop,F,Major,0.812,118.354,1974.0,0.0297,0.000909,4.0
Carole King,Pop,F,Major,0.335,123.951,2017.0,0.0773,0.006640000000000001,4.0
Michael Jackson,Pop,F,Major,0.222,100.149,1987.0,0.0339,0.0,4.0
Céline Dion,Pop,A,Minor,0.439,140.993,2006.0,0.037000000000000005,0.0,4.0
Céline Dion,Pop,E,Minor,0.128,180.343,1995.0,0.0311,4.02e-05,3.0
Anggun,Pop,A#,Major,0.6890000000000001,103.017,2005.0,0.038,0.0,4.0
Beyoncé,Pop,G#,Major,0.236,133.97,2014.0,0.163,0.00414,4.0
Dionne Warwick,Pop,G,Major,0.471,104.808,1975.0,0.0332,0.00361,4.0
Paris Hilton,Pop,C#,Minor,0.386,116.498,2006.0,0.0303,0.00441,4.0
Roxette,Pop,A,Major,0.513,132.035,2001.0,0.0311,1.14e-05,4.0
Joni Mitchell,Pop,D,Major,0.204,95.08,1974.0,0.0323,0.000268,4.0
Prefab Sprout,Pop,C#,Minor,0.962,145.214,1990.0,0.0303,4.96e-05,3.0
Prefab Sprout,Pop,A,Major,0.336,175.798,1990.0,0.0375,0.0,3.0
Rick Springfield,Pop,D,Major,0.836,131.718,2000.0,0.0435,0.0,4.0
Rick Springfield,Pop,D,Major,0.55,125.923,1981.0,0.287,0.000908,4.0
Mariah Carey,Pop,A,Major,0.13699999999999998,78.315,2019.0,0.028,1.82e-06,4.0
Mariah Carey,Pop,A,Major,0.235,78.846,1994.0,0.0267,0.0,4.0
Genesis,Pop,D#,Minor,0.606,94.997,1991.0,0.0462,1.36e-06,4.0
Dionne Warwick,Pop,C,Major,0.133,188.704,2008.0,0.0387,0.019,3.0
Mariah Carey,Pop,C,Major,0.643,129.314,1994.0,0.16699999999999998,0.0,4.0
Sia,Pop,A#,Major,0.0876,112.366,2016.0,0.0316,0.0608,4.0
George Michael,Pop,C#,Minor,0.165,173.567,2006.0,0.0288,0.000535,4.0
Ricky Martin,Pop,A,Minor,0.7559999999999999,105.551,2000.0,0.0632,0.0,4.0
PJ Morton,Pop,G,Major,0.647,100.005,2005.0,0.0501,1.35e-05,4.0
Belle & Sebastian,Pop,F,Major,0.293,142.889,2019.0,0.0298,0.000826,3.0
Madonna,Pop,C,Major,0.963,151.079,1986.0,0.0342,0.00272,4.0
Little Mix,Pop,G#,Major,0.603,100.019,2018.0,0.0499,0.00124,4.0
JoJo,Pop,G#,Minor,0.344,169.459,2019.0,0.0927,0.0,4.0
Dionne Warwick,Pop,D,Minor,0.156,99.844,2005.0,0.0321,0.000413,4.0
George Michael,Pop,C,Major,0.172,107.92,2006.0,0.0433,1.64e-06,4.0
Prefab Sprout,Pop,C,Minor,0.35700000000000004,124.447,1983.0,0.0353,0.0261,4.0
Neil Sedaka,Pop,D,Minor,0.0397,78.919,2016.0,0.0456,0.882,4.0
Prefab Sprout,Pop,C,Major,0.631,116.586,1983.0,0.0326,0.0208,4.0
Prefab Sprout,Pop,C,Major,0.565,116.976,1990.0,0.0298,0.0169,4.0
Prefab Sprout,Pop,C,Major,0.612,116.735,1990.0,0.0304,0.0123,4.0
Dionne Warwick,Pop,A#,Major,0.487,166.21400000000003,2004.0,0.211,1.18e-06,4.0
Jewel,Pop,A,Major,0.35600000000000004,94.034,1999.0,0.0264,1.48e-06,4.0
Mariah Carey,Pop,E,Major,0.237,120.396,1994.0,0.046,0.0,4.0
Mariah Carey,Pop,B,Major,0.809,120.289,2019.0,0.0438,0.37,4.0
Mariah Carey,Pop,G#,Major,0.17600000000000002,120.239,2019.0,0.198,0.0,4.0
Roxette,Pop,D,Major,0.7340000000000001,102.348,1991.0,0.0267,0.0,4.0
Roxette,Pop,D,Major,0.329,103.956,2011.0,0.0592,4.77e-05,4.0
Anitta,Pop,A#,Minor,0.882,176.08599999999996,2019.0,0.163,2.2e-06,4.0
Josh Rouse,Pop,D#,Minor,0.433,127.058,2013.0,0.0292,0.00114,4.0
Jewel,Pop,D,Major,0.386,79.786,1998.0,0.0348,3.19e-06,4.0
Robyn,Pop,D,Major,0.422,89.98700000000002,1995.0,0.0641,0.00159,4.0
Mariah Carey,Pop,D,Major,0.546,102.915,2020.0,0.0672,0.00547,4.0
David Archuleta,Pop,F#,Minor,0.425,127.416,2020.0,0.041,0.0,3.0
Neil Sedaka,Pop,G,Minor,0.645,129.08100000000002,2016.0,0.0538,4.97e-06,4.0
Danni Carlos,Pop,C#,Major,0.349,113.941,2004.0,0.0324,5.16e-05,4.0
*NSYNC,Pop,A#,Minor,0.758,89.03,2001.0,0.0799,0.000192,4.0
Big Time Rush,Pop,B,Minor,0.6629999999999999,135.011,2013.0,0.0367,0.0,4.0
Michael Jackson,Pop,B,Minor,0.762,118.888,1987.0,0.107,1.56e-05,4.0
*NSYNC,Pop,B,Minor,0.695,114.842,2000.0,0.0437,1.21e-06,4.0
Sugababes,Pop,C#,Minor,0.7440000000000001,163.954,2000.0,0.0518,9.2e-05,4.0
Britney Spears,Pop,A,Minor,0.563,101.942,2016.0,0.0451,1.82e-05,4.0
Joni Mitchell,Pop,C,Major,0.52,102.888,1974.0,0.026,0.0,4.0
Bread,Pop,C,Major,0.475,147.748,1972.0,0.0334,0.0263,4.0
Britney Spears,Pop,A,Minor,0.361,91.997,2016.0,0.0609,0.0071,4.0
Rick Springfield,Pop,E,Major,0.878,133.92700000000002,1982.0,0.0385,0.0,4.0
Christopher Cross,Pop,F#,Major,0.69,105.291,1988.0,0.0355,0.619,4.0
Dionne Warwick,Pop,G,Minor,0.229,78.365,1982.0,0.0263,0.00155,4.0
Olly Murs,Pop,D#,Minor,0.915,174.075,2011.0,0.0359,0.000167,4.0
Pharrell Williams,Pop,D,Major,0.7040000000000001,112.56,2013.0,0.0357,0.0,3.0
Mariah Carey,Pop,C#,Major,0.0762,118.165,1993.0,0.031,4.120000000000001e-05,4.0
Anggun,Pop,F#,Minor,0.6829999999999999,104.035,2005.0,0.0528,0.0,4.0
Anggun,Pop,G#,Major,0.91,110.96,2005.0,0.0698,9.16e-05,4.0
PJ Morton,Pop,G#,Minor,0.324,167.417,2020.0,0.0685,0.0,4.0
Miley Cyrus,Pop,D,Major,0.221,74.538,2015.0,0.0372,1.95e-05,4.0
Katy B,Pop,G#,Major,0.507,139.898,2011.0,0.132,8.16e-06,4.0
Madonna,Pop,G,Minor,0.794,103.078,1989.0,0.0448,0.0222,4.0
Joan Osborne,Pop,E,Minor,0.541,96.518,2014.0,0.0452,0.0,4.0
Dionne Warwick,Pop,G,Major,0.135,118.85,2013.0,0.0324,0.0274,4.0
New Kids On The Block,Pop,A#,Minor,0.616,88.045,1993.0,0.041,0.00056,4.0
Akon,Pop,F#,Minor,0.474,173.968,2013.0,0.073,0.0,4.0
The Ting Tings,Pop,A,Major,0.96,154.015,2008.0,0.0438,0.00891,4.0
Christina Aguilera,Pop,D,Major,0.0837,152.889,2002.0,0.0663,4.07e-05,4.0
Michael Jackson,Pop,C#,Major,0.6709999999999999,143.241,1991.0,0.0484,0.0,4.0
New Kids On The Block,Pop,F#,Minor,0.799,113.917,1993.0,0.0388,0.000292,4.0
Christina Aguilera,Pop,F,Minor,0.25,130.001,2008.0,0.0285,0.000842,4.0
Sandy,Pop,B,Minor,0.7390000000000001,93.994,1998.0,0.0489,0.0,4.0
Sandy,Pop,E,Minor,0.723,159.239,1997.0,0.17800000000000002,4.67e-05,4.0
Sandy,Pop,E,Minor,0.912,110.064,2000.0,0.0807,0.0,4.0
Seal,Pop,A#,Minor,0.329,119.642,2009.0,0.0382,5.36e-06,4.0
Seal,Pop,B,Major,0.597,121.703,2009.0,0.0293,3.38e-06,4.0
Cyndi Lauper,Pop,G#,Major,0.487,73.85600000000002,1989.0,0.0358,0.0101,3.0
Neil Sedaka,Pop,B,Major,0.961,95.817,1999.0,0.0307,0.0,4.0
Sara Bareilles,Pop,D,Major,0.407,92.868,2020.0,0.034,3.82e-05,4.0
Jewel,Pop,C,Major,0.274,160.339,2020.0,0.111,0.118,4.0
Kesha,Pop,B,Minor,0.609,110.036,2020.0,0.215,0.00107,4.0
Danni Carlos,Pop,G,Major,0.637,105.037,2004.0,0.0424,0.0,4.0
JoJo,Pop,D,Major,0.488,82.488,2020.0,0.0942,9.58e-06,4.0
Kelly Clarkson,Pop,B,Minor,0.476,92.012,2017.0,0.109,0.0,4.0
Seal,Pop,G#,Major,0.209,131.713,1996.0,0.0311,0.0,3.0
Danni Carlos,Pop,F,Minor,0.595,99.989,2004.0,0.0232,0.0,4.0
*NSYNC,Pop,A,Major,0.88,118.021,1998.0,0.0318,6.87e-05,4.0
Jewel,Pop,C,Major,0.23,82.585,1998.0,0.0303,2.94e-05,4.0
Seal,Pop,A#,Minor,0.223,131.741,2019.0,0.0309,0.0,3.0
Seal,Pop,E,Minor,0.269,119.321,2019.0,0.0353,0.0,3.0
Jason Derulo,Pop,B,Major,0.8079999999999999,110.008,2016.0,0.0519,0.0,4.0
Miranda Cosgrove,Pop,D#,Major,0.529,110.012,2010.0,0.0465,0.0,4.0
George Michael,Pop,F,Major,0.129,77.855,1987.0,0.0372,0.733,4.0
George Michael,Pop,D,Minor,0.14300000000000002,77.949,1987.0,0.031,1.33e-06,4.0
Joan Osborne,Pop,A,Minor,0.279,104.554,2014.0,0.0304,0.000402,4.0
Beyoncé,Pop,C#,Major,0.506,157.91899999999995,2006.0,0.311,0.00944,4.0
Beyoncé,Pop,F,Major,0.489,123.718,2019.0,0.465,1.14e-06,4.0
Prefab Sprout,Pop,G#,Major,0.916,143.747,1988.0,0.0566,0.00387,4.0
Roxette,Pop,G#,Minor,0.7909999999999999,101.373,1991.0,0.0583,0.000183,4.0
Dionne Warwick,Pop,C#,Major,0.423,133.485,1970.0,0.0711,0.00191,4.0
Sandy,Pop,F,Major,0.575,97.059,1997.0,0.0709,0.0437,4.0
Sandy,Pop,C,Major,0.802,48.13,2004.0,0.536,0.0,5.0
Seal,Pop,A#,Minor,0.49,90.641,2009.0,0.0428,0.00809,4.0
Rick Springfield,Pop,E,Major,0.5720000000000001,141.089,1982.0,0.0503,1.37e-06,4.0
Blue,Pop,D#,Minor,0.41,79.39,2011.0,0.136,0.0,4.0
Céline Dion,Pop,F#,Minor,0.142,101.022,2006.0,0.0344,4.78e-05,4.0
Anggun,Pop,E,Minor,0.419,114.896,2005.0,0.0989,8.35e-06,4.0
Rouge,Pop,F,Major,0.415,89.45200000000001,2016.0,0.228,1.72e-06,4.0
Lily Allen,Pop,C#,Major,0.637,103.024,2014.0,0.0386,3.7e-05,4.0
Becky G,Pop,F,Minor,0.601,122.007,2019.0,0.0353,2.05e-05,4.0
Ricky Martin,Pop,A#,Minor,0.845,99.198,1998.0,0.0792,3.58e-05,4.0
Ricky Martin,Pop,A#,Minor,0.677,98.574,2006.0,0.133,0.0,4.0
Ricky Martin,Pop,F,Minor,0.706,126.974,1999.0,0.0481,3.21e-05,4.0
Ricky Martin,Pop,G#,Major,0.446,120.059,1998.0,0.108,0.0,4.0
Cody Simpson,Pop,F,Major,0.653,108.114,2018.0,0.0365,0.0,4.0
Rouge,Pop,G,Major,0.649,87.98,2016.0,0.255,6.890000000000001e-05,4.0
Madonna,Pop,C#,Minor,0.965,99.978,1986.0,0.0372,1.63e-05,4.0
Shakira,Pop,D,Major,0.403,127.052,2019.0,0.106,0.00421,4.0
Jewel,Pop,F,Major,0.448,150.558,2020.0,0.0931,0.00197,4.0
Shakira,Pop,G#,Major,0.615,129.015,2005.0,0.0329,0.00354,4.0
Shakira,Pop,G#,Major,0.29,126.178,2005.0,0.0429,7.36e-05,4.0
Cyndi Lauper,Pop,G#,Major,0.125,71.419,2003.0,0.0411,0.0,4.0
Dionne Warwick,Pop,G,Major,0.299,102.292,2018.0,0.03,0.0,3.0
Céline Dion,Pop,G#,Major,0.131,120.111,1995.0,0.0386,5.22e-05,4.0
Laura Pausini,Pop,A,Minor,0.197,127.977,2009.0,0.0349,0.0,4.0
Kudai,Pop,D,Major,0.388,89.93799999999996,2019.0,0.0279,0.0,4.0
Joan Osborne,Pop,E,Minor,0.563,172.55700000000004,1998.0,0.0429,0.000552,4.0
Sandy,Pop,A,Major,0.7829999999999999,109.056,2004.0,0.716,0.0,3.0
Sandy,Pop,A,Major,0.902,146.09799999999996,1997.0,0.0372,0.000312,4.0
Dionne Warwick,Pop,G,Major,0.237,97.71,1992.0,0.0257,8.8e-06,4.0
Josh Rouse,Pop,C#,Major,0.933,130.032,2010.0,0.0385,0.0583,4.0
Shakira,Pop,D,Minor,0.602,130.032,2005.0,0.0347,0.35100000000000003,4.0
Meghan Trainor,Pop,G#,Major,0.65,111.97,2020.0,0.0343,0.00373,4.0
Kesha,Pop,B,Minor,0.309,115.022,2012.0,0.0455,7.64e-05,4.0
Duran Duran,Pop,G#,Minor,0.7290000000000001,119.654,2007.0,0.028,0.0006389999999999999,4.0
Dionne Warwick,Pop,E,Major,0.28300000000000003,96.097,2019.0,0.0394,1.95e-06,4.0
Dionne Warwick,Pop,E,Major,0.28300000000000003,96.097,1964.0,0.0394,1.95e-06,4.0
Belle & Sebastian,Pop,C,Major,0.77,126.004,2013.0,0.033,4.12e-06,4.0
Prefab Sprout,Pop,C,Major,0.33,78.19800000000002,2009.0,0.0246,0.036000000000000004,4.0
Laura Pausini,Pop,A,Minor,0.715,78.089,2013.0,0.7509999999999999,0.0,4.0
Cher,Pop,A,Major,0.521,74.211,1969.0,0.0336,0.0,4.0
Rag'n'Bone Man,Pop,A,Minor,0.431,155.89600000000004,2017.0,0.037000000000000005,0.0,4.0
Rag'n'Bone Man,Pop,A,Minor,0.125,148.72899999999996,2018.0,0.04,2.410000000000001e-05,4.0
Bread,Pop,E,Major,0.875,137.04,1977.0,0.0313,1.7e-05,4.0
Cher,Pop,A,Major,0.537,148.626,2018.0,0.0343,0.0,4.0
Cher,Pop,A,Major,0.537,148.626,1969.0,0.0343,0.0,4.0
Céline Dion,Pop,G#,Major,0.38,126.185,1995.0,0.0355,0.000454,4.0
Céline Dion,Pop,G#,Major,0.198,136.392,2006.0,0.0364,1.52e-06,4.0
The Cardigans,Pop,A#,Major,0.131,129.89,2004.0,0.0282,0.0,3.0
Kesha,Pop,F,Major,0.645,168.104,2017.0,0.039,6.659999999999999e-05,4.0
JoJo,Pop,F,Major,0.563,87.125,2005.0,0.225,0.0,4.0
Michael Jackson,Pop,E,Major,0.626,123.584,2005.0,0.113,0.00364,4.0
Michael Jackson,Pop,E,Major,0.609,123.589,1987.0,0.113,0.00292,4.0
Nancy Sinatra,Pop,E,Major,0.769,113.347,1966.0,0.0295,0.0,4.0
Fifth Harmony,Pop,B,Major,0.5589999999999999,154.1,2013.0,0.0986,0.0,4.0
Fifth Harmony,Pop,B,Major,0.412,77.01899999999998,2013.0,0.0287,0.0,4.0
Fifth Harmony,Pop,B,Major,0.618,130.02700000000002,2013.0,0.0421,5.12e-05,4.0
Pet Shop Boys,Pop,G,Major,0.386,126.811,1988.0,0.0303,0.24,4.0
Sandy,Pop,B,Minor,0.909,106.015,2000.0,0.0528,4.94e-06,4.0
Josh Rouse,Pop,E,Major,0.516,116.037,2010.0,0.0286,9.14e-05,4.0
Ashley Tisdale,Pop,F,Major,0.82,119.987,2020.0,0.0427,0.00185,4.0
Eliana,Pop,D,Major,0.916,141.94899999999996,2004.0,0.0283,0.0,4.0
Julieta Venegas,Pop,F,Major,0.804,143.965,2003.0,0.0442,3.05e-05,4.0
RBD,Pop,A,Minor,0.8220000000000001,81.985,2006.0,0.0431,0.0008039999999999999,4.0
Julieta Venegas,Pop,F,Major,0.267,135.89600000000002,2008.0,0.0285,0.0,4.0
Céline Dion,Pop,G,Major,0.349,125.178,1995.0,0.026,2.76e-06,4.0
Dionne Warwick,Pop,D#,Major,0.227,175.554,1970.0,0.0301,0.000925,4.0
Robbie Williams,Pop,G,Major,0.635,134.077,2019.0,0.0482,0.0,4.0
Jessica Simpson,Pop,E,Major,0.6890000000000001,149.916,2004.0,0.0926,0.0,4.0
Britney Spears,Pop,G#,Minor,0.77,92.008,2001.0,0.0576,0.00359,4.0
Dionne Warwick,Pop,B,Major,0.32299999999999995,92.018,1992.0,0.0491,1.26e-05,3.0
Mandy Moore,Pop,B,Minor,0.923,110.036,1999.0,0.0269,0.00515,4.0
Bread,Pop,C,Major,0.335,75.263,1972.0,0.0337,5.86e-06,4.0
Dionne Warwick,Pop,B,Major,0.318,99.875,1992.0,0.0266,0.0,3.0
James Arthur,Pop,G#,Major,0.122,178.10299999999995,2016.0,0.0404,1.45e-06,4.0
Christina Aguilera,Pop,G,Minor,0.441,127.972,2012.0,0.16,4.88e-05,4.0
Westlife,Pop,C,Major,0.354,119.742,2004.0,0.0376,9.01e-05,4.0
Prefab Sprout,Pop,F#,Minor,0.857,108.249,2009.0,0.0355,0.045,4.0
Rita Ora,Pop,A#,Major,0.451,96.036,2018.0,0.28300000000000003,0.0,4.0
Rita Ora,Pop,G#,Major,0.5760000000000001,102.07,2018.0,0.0895,0.0,4.0
Bread,Pop,A,Major,0.743,123.926,1971.0,0.0439,0.0,4.0
Kelly Clarkson,Pop,C,Minor,0.168,187.789,2015.0,0.376,0.0,4.0
Five,Pop,E,Minor,0.562,117.995,2001.0,0.0927,0.000371,4.0
Neil Sedaka,Pop,D,Major,0.962,142.82299999999995,1999.0,0.0381,0.0,4.0
Nancy Sinatra,Pop,C#,Major,0.426,97.438,2009.0,0.028,0.0,4.0
Mike,Pop,A,Major,0.677,149.002,2006.0,0.0552,0.156,4.0
Robbie Williams,Pop,F,Minor,0.487,126.751,2019.0,0.0338,0.0,4.0
New Kids On The Block,Pop,G,Major,0.9,104.92,1993.0,0.0298,0.0,4.0
Seal,Pop,D,Minor,0.705,100.99,2020.0,0.023,4.05e-05,4.0
Tina Turner,Pop,G#,Minor,0.4920000000000001,104.401,2019.0,0.0691,0.0006900000000000001,4.0
New Kids On The Block,Pop,G#,Major,0.278,136.625,1990.0,0.0257,0.0,4.0
Pharrell Williams,Pop,B,Minor,0.468,79.98,2019.0,0.0269,2.42e-05,3.0
Josh Rouse,Pop,G,Major,0.387,130.08700000000002,2019.0,0.0432,0.00067,3.0
Kudai,Pop,E,Minor,0.431,149.942,2017.0,0.0595,0.0,4.0
Britney Spears,Pop,F#,Minor,0.81,159.946,2016.0,0.0705,1.6899999999999994e-05,4.0
Camila Cabello,Pop,B,Minor,0.652,98.016,2019.0,0.0456,0.00282,4.0
Christina Aguilera,Pop,G#,Minor,0.044,60.018,2018.0,0.0363,0.43,4.0
Michael Jackson,Pop,G#,Minor,0.454,105.232,1987.0,0.103,0.00191,4.0
Julieta Venegas,Pop,C#,Minor,0.402,150.278,1998.0,0.0349,2.31e-05,3.0
James Arthur,Pop,B,Major,0.593,102.034,2013.0,0.18,0.0,4.0
Meghan Trainor,Pop,C#,Minor,0.392,174.921,2020.0,0.131,4.06e-05,3.0
Cher,Pop,C#,Major,0.16399999999999998,59.631,2013.0,0.0349,0.0,3.0
Cyndi Lauper,Pop,D#,Major,0.965,110.505,1993.0,0.0333,0.00022,4.0
Hilary Duff,Pop,E,Minor,0.458,94.002,2015.0,0.0382,0.00256,4.0
Nancy Sinatra,Pop,G,Major,0.6990000000000001,146.246,1966.0,0.0712,0.0,4.0
Rag'n'Bone Man,Pop,A,Minor,0.394,102.88,2017.0,0.0318,0.0,4.0
Dionne Warwick,Pop,C,Major,0.674,98.91,2019.0,0.0539,7.49e-06,4.0
Jewel,Pop,A,Major,0.378,96.664,1998.0,0.0245,3.9299999999999986e-05,4.0
Lily Allen,Pop,F,Major,0.8140000000000001,110.982,2014.0,0.034,1.87e-05,4.0
Prefab Sprout,Pop,E,Major,0.813,128.536,1984.0,0.0317,0.00175,4.0
Anggun,Pop,D,Major,0.242,124.151,1998.0,0.0276,0.00203,4.0
Seal,Pop,D#,Major,0.232,109.45,2009.0,0.0545,0.0,4.0
Prefab Sprout,Pop,C,Major,0.31,84.103,1997.0,0.0245,0.0,4.0
Spandau Ballet,Pop,A,Major,0.815,120.552,1983.0,0.031,0.000189,4.0
Beyoncé,Pop,D,Major,0.0782,79.904,2019.0,0.0417,1.82e-06,3.0
