Artist,Genre,key,mode,valence,tempo,year,speechiness,instrumentalness,time_signature
E-40,Hip Hop,C#,Major,0.479,95.022,1993.0,0.132,1.95e-05,4.0
Common,Hip Hop,D,Major,0.58,94.511,2007.0,0.237,0.000283,4.0
Gucci Mane,Hip Hop,C#,Minor,0.0746,134.023,2013.0,0.109,0.0,4.0
Ice Cube,Hip Hop,A#,Major,0.442,94.677,1995.0,0.039,6.78e-06,4.0
Justin Timberlake,Hip Hop,F#,Minor,0.522,89.955,2018.0,0.0517,1.22e-05,4.0
Gucci Mane,Hip Hop,B,Major,0.5770000000000001,136.004,2019.0,0.119,0.0,4.0
Wiz Khalifa,Hip Hop,A,Minor,0.084,82.866,2006.0,0.391,0.0,4.0
Ludmilla,Hip Hop,F,Major,0.269,134.987,2019.0,0.17,0.0,4.0
Kehlani,Hip Hop,C,Minor,0.209,71.376,2017.0,0.0331,0.0,3.0
Kehlani,Hip Hop,C,Minor,0.209,71.376,2017.0,0.0331,0.0,3.0
Chris Brown,Hip Hop,D,Major,0.5479999999999999,145.991,2002.0,0.0292,0.00177,4.0
Slum Village,Hip Hop,F#,Major,0.557,97.155,2010.0,0.106,0.89,4.0
Wu-Tang Clan,Hip Hop,G,Major,0.6459999999999999,88.0,2014.0,0.334,0.0,4.0
Tyga,Hip Hop,A,Minor,0.297,174.06900000000005,2015.0,0.264,0.0,4.0
Gym Class Heroes,Hip Hop,C,Major,0.381,96.985,2011.0,0.0471,0.0226,4.0
Tinie Tempah,Hip Hop,C#,Major,0.669,156.07,2017.0,0.257,1.72e-06,4.0
Wiz Khalifa,Hip Hop,C#,Major,0.8240000000000001,156.017,2018.0,0.332,0.00237,4.0
Soulja Boy,Hip Hop,C#,Major,0.552,141.965,2018.0,0.204,1.3e-06,4.0
E-40,Hip Hop,G,Minor,0.513,70.976,2019.0,0.0971,0.0,4.0
E-40,Hip Hop,G,Major,0.551,92.81,1994.0,0.152,0.0,4.0
Chris Brown,Hip Hop,B,Minor,0.18600000000000005,100.006,2017.0,0.0629,0.0,3.0
Tinashe,Hip Hop,C,Major,0.51,100.968,2019.0,0.0993,0.000303,4.0
T.I.,Hip Hop,B,Major,0.601,91.911,2020.0,0.345,0.0,4.0
E-40,Hip Hop,E,Minor,0.8340000000000001,97.655,2003.0,0.301,0.0,4.0
Wyclef Jean,Hip Hop,C#,Major,0.0,0.0,2002.0,0.0,0.0,0.0
Wiz Khalifa,Hip Hop,C#,Major,0.301,154.91299999999995,2018.0,0.388,0.0,4.0
Tyga,Hip Hop,B,Minor,0.58,88.01700000000002,2018.0,0.0677,0.0,4.0
Soulja Boy,Hip Hop,A,Major,0.398,75.998,2020.0,0.409,7.48e-05,4.0
Ciara,Hip Hop,C,Major,0.107,122.506,2004.0,0.417,0.0,4.0
Usher,Hip Hop,A,Minor,0.73,93.966,2001.0,0.081,0.0,4.0
Will Smith,Hip Hop,E,Major,0.838,97.998,2002.0,0.0929,1.22e-06,4.0
Usher,Hip Hop,G#,Major,0.645,87.958,2001.0,0.0463,7.15e-06,4.0
Black Moon,Hip Hop,A#,Minor,0.664,89.48899999999998,1996.0,0.324,3.3e-05,4.0
Black Moon,Hip Hop,F,Minor,0.633,81.558,2003.0,0.35100000000000003,8.58e-05,4.0
Wyclef Jean,Hip Hop,G#,Major,0.731,98.178,2000.0,0.365,0.0,4.0
Gucci Mane,Hip Hop,G,Major,0.161,130.006,2019.0,0.098,0.0,4.0
Souleye,Hip Hop,A,Minor,0.448,97.058,2015.0,0.102,2.7000000000000004e-06,4.0
Common,Hip Hop,D,Major,0.35700000000000004,91.773,1997.0,0.45,0.0,4.0
Mac Miller,Hip Hop,G#,Major,0.325,157.655,2018.0,0.13,0.00218,4.0
Chris Brown,Hip Hop,B,Minor,0.5920000000000001,159.952,2017.0,0.333,0.0,4.0
Slum Village,Hip Hop,C#,Major,0.8759999999999999,102.392,2010.0,0.395,1.06e-05,4.0
Slum Village,Hip Hop,D,Major,0.57,102.363,2010.0,0.116,0.927,4.0
Mystikal,Hip Hop,G,Minor,0.87,97.974,2004.0,0.146,0.0,4.0
Obie Trice,Hip Hop,A#,Minor,0.48,90.86,2009.0,0.355,0.0,4.0
Ciara,Hip Hop,G#,Major,0.285,129.034,2015.0,0.0732,0.0,4.0
Ciara,Hip Hop,D#,Major,0.226,127.904,2015.0,0.0731,0.0,4.0
Snoop Dogg,Hip Hop,G#,Major,0.141,88.005,2019.0,0.4,0.0,4.0
Ray J,Hip Hop,E,Minor,0.171,139.91,2008.0,0.0382,1.01e-05,4.0
Mac Miller,Hip Hop,F,Minor,0.0546,114.86,2020.0,0.0882,0.0126,4.0
T.I.,Hip Hop,G,Major,0.561,100.523,2001.0,0.293,0.0,4.0
Usher,Hip Hop,A#,Minor,0.777,97.967,2001.0,0.16899999999999998,1.98e-06,4.0
Will Smith,Hip Hop,E,Minor,0.8590000000000001,110.015,2002.0,0.114,1.63e-06,4.0
M.I.A.,Hip Hop,B,Minor,0.902,122.328,2001.0,0.0478,0.000103,4.0
Wiz Khalifa,Hip Hop,F,Minor,0.429,83.486,2006.0,0.247,0.0,4.0
Usher,Hip Hop,C#,Major,0.25,160.128,2020.0,0.219,0.0,4.0
Slum Village,Hip Hop,D,Major,0.7290000000000001,182.073,2010.0,0.311,0.8140000000000001,4.0
Brisco,Hip Hop,C#,Major,0.247,110.607,2013.0,0.209,0.0,5.0
Ciara,Hip Hop,F#,Minor,0.36,136.209,2006.0,0.0307,0.0,4.0
Black Moon,Hip Hop,G#,Minor,0.8440000000000001,88.04899999999998,1996.0,0.11,0.0,4.0
Soulja Boy,Hip Hop,F,Major,0.904,143.971,2007.0,0.772,0.0,4.0
Soulja Boy,Hip Hop,F,Major,0.631,143.89,2007.0,0.484,0.0,4.0
Kevin Gates,Hip Hop,F,Major,0.6459999999999999,142.032,2018.0,0.358,0.0,4.0
Soulja Boy,Hip Hop,C#,Major,0.17600000000000002,134.946,2018.0,0.342,0.0,4.0
Ciara,Hip Hop,C,Major,0.121,149.665,2015.0,0.0401,0.0,4.0
Soulja Boy,Hip Hop,G#,Minor,0.277,131.13299999999998,2018.0,0.316,0.0,4.0
Black Eyed Peas,Hip Hop,C,Major,0.5770000000000001,127.967,2017.0,0.0268,0.0,4.0
Will Smith,Hip Hop,C#,Major,0.7959999999999999,82.006,2002.0,0.154,0.0,4.0
Cardi B,Hip Hop,C,Minor,0.152,125.987,2016.0,0.16699999999999998,0.213,4.0
M.I.A.,Hip Hop,A,Major,0.622,116.721,2001.0,0.0735,0.0,4.0
E-40,Hip Hop,C#,Major,0.718,89.698,2003.0,0.387,0.0,4.0
Ray J,Hip Hop,B,Minor,0.964,133.184,2008.0,0.0895,0.0,4.0
Chris Brown,Hip Hop,F,Minor,0.562,124.58,2017.0,0.161,0.0,5.0
Kevin Gates,Hip Hop,E,Minor,0.513,115.078,2016.0,0.282,2.13e-06,4.0
Snoop Dogg,Hip Hop,A#,Minor,0.414,88.913,2018.0,0.125,0.0,4.0
Eamon,Hip Hop,C,Major,0.5539999999999999,178.227,2004.0,0.0327,0.0,3.0
Eamon,Hip Hop,C,Major,0.5429999999999999,177.46200000000005,2004.0,0.0326,0.0,3.0
Chris Brown,Hip Hop,D,Major,0.588,100.009,2009.0,0.101,2.67e-06,4.0
Will Smith,Hip Hop,A,Minor,0.728,177.924,1997.0,0.259,0.0,4.0
Kris Kross,Hip Hop,E,Minor,0.273,107.915,1992.0,0.0714,0.00943,4.0
Tyga,Hip Hop,F,Minor,0.442,130.055,2018.0,0.0479,0.0,4.0
Chris Brown,Hip Hop,G,Major,0.28800000000000003,170.979,2009.0,0.0416,0.0,3.0
Ciara,Hip Hop,B,Major,0.349,120.044,2006.0,0.0742,0.0227,4.0
Mystikal,Hip Hop,C#,Major,0.5710000000000001,101.446,2000.0,0.187,1.39e-05,4.0
Mystikal,Hip Hop,C#,Minor,0.387,147.775,2004.0,0.212,8.92e-06,4.0
Gucci Mane,Hip Hop,D,Major,0.172,88.133,2020.0,0.498,0.0,5.0
Common,Hip Hop,C#,Major,0.5479999999999999,91.798,2007.0,0.361,5.68e-06,4.0
Black Eyed Peas,Hip Hop,D,Major,0.509,97.024,2020.0,0.141,6.71e-06,4.0
Chris Brown,Hip Hop,D,Major,0.238,91.566,2017.0,0.0511,0.0,4.0
Kehlani,Hip Hop,F,Minor,0.417,191.923,2017.0,0.248,0.00014099999999999998,4.0
Kreayshawn,Hip Hop,C#,Major,0.442,129.97799999999998,2019.0,0.0632,1.52e-05,4.0
Chris Brown,Hip Hop,G,Major,0.429,134.013,2005.0,0.0268,0.00822,4.0
Chris Brown,Hip Hop,F,Major,0.282,141.75799999999995,2009.0,0.0276,0.0,4.0
Usher,Hip Hop,A,Major,0.484,179.93,1994.0,0.0341,1.04e-06,4.0
Usher,Hip Hop,B,Minor,0.698,90.206,1994.0,0.0459,0.0,4.0
Mystikal,Hip Hop,C#,Major,0.239,95.059,1995.0,0.123,0.0,4.0
The Game,Hip Hop,C#,Major,0.757,92.84,2005.0,0.469,0.0,4.0
Kreayshawn,Hip Hop,C#,Major,0.0395,160.01,2019.0,0.0387,0.0,4.0
Wiz Khalifa,Hip Hop,G,Major,0.883,134.507,2006.0,0.0692,0.0,4.0
Ciara,Hip Hop,C#,Major,0.379,77.008,2006.0,0.0773,1.52e-05,4.0
The Game,Hip Hop,G,Major,0.512,91.0,2004.0,0.365,0.0,4.0
Justin Timberlake,Hip Hop,C#,Major,0.8759999999999999,108.981,2004.0,0.077,0.227,4.0
Mystikal,Hip Hop,F#,Major,0.601,174.079,1998.0,0.501,0.633,4.0
E-40,Hip Hop,B,Major,0.293,103.986,2019.0,0.23,0.00518,4.0
Kris Kross,Hip Hop,E,Minor,0.8009999999999999,94.191,1993.0,0.14300000000000002,0.0,4.0
Kris Kross,Hip Hop,B,Major,0.447,94.177,1992.0,0.125,3.48e-05,4.0
Soulja Boy,Hip Hop,C,Major,0.934,149.964,2007.0,0.318,0.00092,4.0
T-Pain,Hip Hop,C,Minor,0.166,99.991,2005.0,0.108,0.0,4.0
T-Pain,Hip Hop,C,Minor,0.41,100.029,2005.0,0.342,0.0,4.0
Snoop Dogg,Hip Hop,D,Major,0.344,117.312,2017.0,0.237,0.0,5.0
Soulja Boy,Hip Hop,F,Major,0.8190000000000001,139.982,2007.0,0.465,0.0,4.0
Mystikal,Hip Hop,C#,Major,0.366,77.969,2000.0,0.152,0.0,4.0
Soulja Boy,Hip Hop,B,Major,0.447,81.505,2020.0,0.402,0.0,5.0
Chris Brown,Hip Hop,F,Major,0.542,131.982,2009.0,0.0338,8.58e-05,4.0
Tyga,Hip Hop,C#,Major,0.241,100.019,2020.0,0.0498,0.0,4.0
Omarion,Hip Hop,G#,Major,0.764,131.1,2013.0,0.0833,0.0,4.0
Soulja Boy,Hip Hop,B,Minor,0.14400000000000002,130.019,2018.0,0.243,0.0,4.0
Kevin Gates,Hip Hop,C#,Major,0.306,85.012,2019.0,0.0485,0.0,4.0
Nelly,Hip Hop,G,Major,0.857,95.951,2003.0,0.14,0.0,4.0
Usher,Hip Hop,D,Minor,0.907,97.317,2001.0,0.0568,3.18e-05,4.0
E-40,Hip Hop,G,Major,0.8590000000000001,97.994,2003.0,0.444,0.0,4.0
Mystikal,Hip Hop,F#,Major,0.7140000000000001,93.938,2004.0,0.0967,1.06e-05,4.0
Chris Brown,Hip Hop,F#,Major,0.56,103.005,2017.0,0.0589,0.0,4.0
Sticky Fingaz,Hip Hop,F,Minor,0.684,125.353,2020.0,0.741,0.0,3.0
21 Savage,Hip Hop,F#,Minor,0.6629999999999999,184.194,2019.0,0.503,0.0,4.0
Kevin Gates,Hip Hop,D,Major,0.52,127.962,2018.0,0.363,0.0,4.0
Soulja Boy,Hip Hop,C#,Major,0.278,149.093,2020.0,0.277,0.0,4.0
Omarion,Hip Hop,F#,Major,0.0898,175.012,2020.0,0.2,2.08e-05,4.0
Kehlani,Hip Hop,C,Major,0.555,110.628,2017.0,0.149,0.0,4.0
Common,Hip Hop,A#,Minor,0.573,89.162,1994.0,0.313,1.97e-05,4.0
Chris Brown,Hip Hop,E,Minor,0.565,174.032,2005.0,0.0693,0.0592,4.0
Chris Brown,Hip Hop,D#,Minor,0.5329999999999999,151.921,2019.0,0.127,0.0,4.0
Wyclef Jean,Hip Hop,C#,Major,0.425,97.121,2003.0,0.344,0.0,4.0
Wyclef Jean,Hip Hop,F,Major,0.963,99.944,2002.0,0.721,0.0,3.0
Calle 13,Hip Hop,B,Minor,0.888,60.983,2005.0,0.299,0.0,3.0
Calle 13,Hip Hop,G#,Major,0.934,85.505,2005.0,0.477,0.0,3.0
Flobots,Hip Hop,G,Minor,0.0601,124.953,2012.0,0.0503,0.866,5.0
Usher,Hip Hop,A#,Minor,0.304,149.546,1994.0,0.0341,0.097,3.0
Usher,Hip Hop,A,Minor,0.301,81.547,1994.0,0.0279,0.0,3.0
Black Moon,Hip Hop,A#,Minor,0.397,84.175,2005.0,0.598,9.37e-06,3.0
E-40,Hip Hop,C,Major,0.615,78.98,2000.0,0.233,0.0,4.0
Kehlani,Hip Hop,C#,Major,0.889,105.815,2017.0,0.949,0.0,4.0
Kris Kross,Hip Hop,D,Major,0.373,174.515,1993.0,0.255,0.856,4.0
Lil Mama,Hip Hop,F#,Minor,0.602,100.074,2008.0,0.482,0.0,4.0
Meek Mill,Hip Hop,C#,Major,0.24,96.044,2018.0,0.221,0.0,4.0
Slum Village,Hip Hop,F,Minor,0.942,81.508,2010.0,0.815,0.0,5.0
Snoop Dogg,Hip Hop,E,Minor,0.789,167.738,2001.0,0.228,0.0,4.0
T.I.,Hip Hop,G#,Major,0.7879999999999999,135.995,2001.0,0.184,0.0,4.0
The Game,Hip Hop,C,Minor,0.962,90.07,2004.0,0.451,0.0,4.0
Will Smith,Hip Hop,D,Major,0.6990000000000001,134.773,1997.0,0.752,0.000654,3.0
Wiz Khalifa,Hip Hop,A#,Minor,0.508,81.993,2006.0,0.0535,0.000179,4.0
Wyclef Jean,Hip Hop,F,Minor,0.919,173.755,2003.0,0.515,0.0,1.0
DJ Khaled,Hip Hop,G#,Major,0.0982,90.416,2007.0,0.0538,0.0,4.0
Fat Joe,Hip Hop,A,Major,0.498,93.596,2001.0,0.394,0.0050100000000000006,4.0
Ashanti,Hip Hop,G#,Major,0.364,120.719,2014.0,0.163,4.35e-06,3.0
Xzibit,Hip Hop,G#,Major,0.3,50.702,2000.0,0.404,1.2e-06,3.0
Kris Kross,Hip Hop,A,Major,0.8590000000000001,199.305,1992.0,0.5660000000000001,0.0,4.0
Ludmilla,Hip Hop,G#,Major,0.529,150.04399999999995,2019.0,0.219,0.0441,4.0
Usher,Hip Hop,F#,Major,0.662,56.594,2001.0,0.0574,0.0,5.0
Common,Hip Hop,G#,Major,0.189,82.50399999999998,1997.0,0.29100000000000004,8.03e-06,3.0
Xzibit,Hip Hop,C#,Minor,0.338,85.29799999999999,2006.0,0.606,0.0,4.0
Common,Hip Hop,F#,Minor,0.78,83.92,1997.0,0.425,1.19e-05,4.0
Omarion,Hip Hop,C,Major,0.322,106.979,2020.0,0.219,0.0,5.0
Bow Wow,Hip Hop,E,Major,0.46,97.994,2005.0,0.161,1.39e-06,4.0
Snoop Dogg,Hip Hop,D,Minor,0.688,96.021,2003.0,0.246,0.0,4.0
Kris Kross,Hip Hop,C,Major,0.665,99.341,1993.0,0.276,1.16e-06,4.0
E-40,Hip Hop,C#,Major,0.747,149.93200000000004,1996.0,0.192,1.5399999999999998e-05,4.0
Mystikal,Hip Hop,C#,Major,0.384,101.224,1997.0,0.177,2.13e-05,4.0
E-40,Hip Hop,C#,Major,0.653,92.047,2002.0,0.344,9.35e-05,4.0
Kris Kross,Hip Hop,E,Minor,0.507,98.004,1992.0,0.196,8.37e-05,4.0
E-40,Hip Hop,F#,Major,0.598,84.89399999999998,1995.0,0.276,0.0,4.0
Will Smith,Hip Hop,A#,Minor,0.7070000000000001,99.107,1997.0,0.195,0.0,4.0
E-40,Hip Hop,C,Major,0.763,105.06,2002.0,0.274,0.0,4.0
Gucci Mane,Hip Hop,A,Major,0.293,142.497,2015.0,0.359,0.0,4.0
Fat Joe,Hip Hop,G#,Minor,0.836,91.314,2001.0,0.401,0.0,4.0
E-40,Hip Hop,G#,Major,0.841,178.12599999999995,2000.0,0.469,0.0,4.0
Ray J,Hip Hop,C,Major,0.562,55.754,2008.0,0.134,0.0,4.0
Wu-Tang Clan,Hip Hop,B,Minor,0.597,93.034,2004.0,0.354,0.0,4.0
50 Cent,Hip Hop,A#,Minor,0.26,91.03,2003.0,0.3,7.26e-06,4.0
Wiz Khalifa,Hip Hop,C,Major,0.128,150.03,2018.0,0.16899999999999998,0.0,4.0
Fat Joe,Hip Hop,C#,Major,0.848,80.038,2001.0,0.276,5.09e-06,4.0
Tyga,Hip Hop,A#,Minor,0.4270000000000001,110.01,2018.0,0.0486,1.29e-06,4.0
Obie Trice,Hip Hop,F#,Minor,0.713,94.956,2009.0,0.316,0.0,4.0
Ciara,Hip Hop,C#,Major,0.228,142.0,2015.0,0.161,0.00216,4.0
Will Smith,Hip Hop,A,Minor,0.21600000000000005,50.378,2002.0,0.925,0.0,4.0
Slum Village,Hip Hop,A#,Minor,0.54,98.135,2010.0,0.534,6.76e-06,4.0
Mac Miller,Hip Hop,G,Minor,0.284,119.973,2018.0,0.0698,0.0,4.0
M.I.A.,Hip Hop,F#,Minor,0.8220000000000001,124.278,2007.0,0.0318,1.43e-06,4.0
Fat Joe,Hip Hop,F#,Minor,0.79,91.363,2001.0,0.321,0.0,4.0
Flobots,Hip Hop,G,Minor,0.517,125.963,2012.0,0.0746,2.29e-06,4.0
Xzibit,Hip Hop,B,Minor,0.684,91.083,2004.0,0.16899999999999998,0.0,4.0
Chris Brown,Hip Hop,D,Minor,0.353,109.9,2019.0,0.165,0.0,4.0
Kris Kross,Hip Hop,D,Major,0.481,101.972,1992.0,0.16399999999999998,0.00403,4.0
Mystikal,Hip Hop,C#,Minor,0.299,88.03299999999999,2000.0,0.154,0.246,4.0
Kris Kross,Hip Hop,D,Major,0.389,102.011,1992.0,0.0806,0.114,4.0
Kris Kross,Hip Hop,F#,Major,0.884,103.241,1992.0,0.128,0.0,4.0
E-40,Hip Hop,C#,Major,0.665,90.23,1994.0,0.403,0.0,4.0
Ray J,Hip Hop,C#,Major,0.373,141.414,2008.0,0.179,0.0,4.0
M.I.A.,Hip Hop,B,Major,0.195,182.778,2001.0,0.34700000000000003,0.000532,4.0
Soulja Boy,Hip Hop,D#,Minor,0.486,142.972,2020.0,0.428,0.0,4.0
The Game,Hip Hop,D,Minor,0.0917,174.46599999999995,2016.0,0.293,0.0,4.0
The Game,Hip Hop,C#,Major,0.7509999999999999,81.243,2005.0,0.452,0.0,4.0
Will Smith,Hip Hop,G#,Minor,0.765,90.451,1997.0,0.16399999999999998,0.0,4.0
Common,Hip Hop,B,Minor,0.603,99.513,1992.0,0.349,0.0,4.0
Will Smith,Hip Hop,C#,Major,0.644,94.52,1997.0,0.0806,0.0,4.0
Will Smith,Hip Hop,C#,Major,0.452,94.523,1998.0,0.0804,0.88,4.0
Iggy Azalea,Hip Hop,G,Major,0.195,100.0,2019.0,0.158,0.012,4.0
Will Smith,Hip Hop,C#,Major,0.626,94.53,1998.0,0.135,0.0,4.0
Lecrae,Hip Hop,B,Major,0.241,138.547,2020.0,0.06,0.0,4.0
Mystikal,Hip Hop,C,Major,0.415,89.01799999999999,1998.0,0.23,0.000754,4.0
Slum Village,Hip Hop,B,Minor,0.606,88.00399999999998,2009.0,0.461,0.0838,4.0
Gucci Mane,Hip Hop,G#,Major,0.306,139.012,2013.0,0.501,0.0,4.0
2 Chainz,Hip Hop,G#,Major,0.0,0.0,2012.0,0.0,0.0,0.0
Kehlani,Hip Hop,F,Minor,0.514,98.057,2017.0,0.151,7.13e-05,4.0
E-40,Hip Hop,G#,Major,0.664,181.99,1996.0,0.436,0.0,4.0
Wiz Khalifa,Hip Hop,G,Major,0.65,82.81,2006.0,0.242,1.34e-05,4.0
Wu-Tang Clan,Hip Hop,G,Major,0.476,94.066,2014.0,0.35600000000000004,0.0,4.0
50 Cent,Hip Hop,B,Minor,0.634,90.688,2003.0,0.361,1.02e-06,4.0
Will Smith,Hip Hop,B,Major,0.586,109.646,1997.0,0.853,0.0,1.0
Will Smith,Hip Hop,F#,Major,0.97,88.955,1997.0,0.963,0.0,4.0
Will Smith,Hip Hop,E,Minor,0.623,81.406,1997.0,0.878,0.0,4.0
Wyclef Jean,Hip Hop,D,Major,0.399,97.093,2000.0,0.362,0.0,4.0
Gym Class Heroes,Hip Hop,G,Major,0.962,121.542,2011.0,0.0974,0.0,4.0
M.I.A.,Hip Hop,E,Minor,0.0786,103.009,2001.0,0.0893,0.00165,4.0
Twista,Hip Hop,D,Major,0.0919,126.151,2004.0,0.0368,0.0,4.0
Soulja Boy,Hip Hop,G#,Major,0.528,126.06,2020.0,0.5529999999999999,0.0,4.0
Wiz Khalifa,Hip Hop,G#,Minor,0.498,149.915,2018.0,0.191,0.0,4.0
Tyga,Hip Hop,G#,Minor,0.476,106.055,2018.0,0.183,0.00196,4.0
Ciara,Hip Hop,C#,Major,0.893,101.008,2015.0,0.0538,0.0,4.0
Xzibit,Hip Hop,G,Major,0.773,80.954,2004.0,0.388,0.0,3.0
Kevin Gates,Hip Hop,D,Major,0.879,149.981,2016.0,0.0823,0.0,4.0
Wyclef Jean,Hip Hop,A,Major,0.422,139.96,1997.0,0.276,0.0,4.0
Tinashe,Hip Hop,G,Minor,0.285,100.054,2019.0,0.0343,4.56e-05,4.0
Soulja Boy,Hip Hop,D#,Major,0.708,119.922,2020.0,0.382,0.0,4.0
Kevin Gates,Hip Hop,A#,Minor,0.301,146.268,2018.0,0.305,0.0,4.0
Lil Mama,Hip Hop,F,Minor,0.4270000000000001,96.993,2008.0,0.233,0.000176,4.0
Xzibit,Hip Hop,C#,Major,0.35600000000000004,90.15,2004.0,0.237,0.000169,4.0
Calle 13,Hip Hop,A#,Minor,0.914,189.812,2005.0,0.428,0.0,4.0
Kevin Gates,Hip Hop,C#,Major,0.0679,124.988,2016.0,0.112,0.0,4.0
Will Smith,Hip Hop,A#,Major,0.937,110.98,1999.0,0.0447,1.97e-06,4.0
Calle 13,Hip Hop,A,Major,0.907,90.01899999999998,2005.0,0.161,0.0,4.0
Calle 13,Hip Hop,F,Major,0.8,92.909,2005.0,0.199,4.7e-05,4.0
Calle 13,Hip Hop,A#,Minor,0.8759999999999999,90.605,2005.0,0.355,0.0,4.0
Calle 13,Hip Hop,B,Major,0.458,86.99700000000001,2005.0,0.272,0.0,4.0
Souleye,Hip Hop,E,Minor,0.7120000000000001,176.02700000000004,2015.0,0.243,0.0,4.0
Mac Miller,Hip Hop,G#,Major,0.29100000000000004,103.961,2018.0,0.162,0.0053100000000000005,4.0
Soulja Boy,Hip Hop,D,Major,0.452,134.097,2020.0,0.228,0.0,4.0
M.I.A.,Hip Hop,G,Major,0.48,102.633,2001.0,0.0876,0.0,4.0
Tinashe,Hip Hop,F,Minor,0.37,111.943,2020.0,0.046,0.0169,4.0
Justin Timberlake,Hip Hop,F,Major,0.8220000000000001,102.001,2002.0,0.0513,0.0,4.0
Wiz Khalifa,Hip Hop,A#,Minor,0.358,185.985,2018.0,0.217,3.64e-05,3.0
T.I.,Hip Hop,C#,Major,0.282,143.755,2018.0,0.16,0.0,4.0
Gym Class Heroes,Hip Hop,A#,Minor,0.7290000000000001,97.994,2011.0,0.0395,0.0,4.0
Cardi B,Hip Hop,C#,Minor,0.389,130.003,2017.0,0.136,0.0,4.0
Gucci Mane,Hip Hop,G,Major,0.747,142.055,2020.0,0.0856,3.45e-06,4.0
Snoop Dogg,Hip Hop,C#,Major,0.486,49.51600000000001,2019.0,0.473,0.0,4.0
Wiz Khalifa,Hip Hop,G#,Major,0.513,144.218,2006.0,0.0914,0.0,4.0
E-40,Hip Hop,G,Major,0.594,170.357,1993.0,0.302,0.0,4.0
Kevin Gates,Hip Hop,D,Major,0.312,90.005,2019.0,0.0415,2.91e-06,4.0
Chris Brown,Hip Hop,G,Major,0.6,132.067,2017.0,0.201,0.0,4.0
T-Pain,Hip Hop,B,Minor,0.21,76.082,2005.0,0.28800000000000003,4e-06,4.0
Justin Timberlake,Hip Hop,F#,Major,0.746,90.01799999999999,2002.0,0.0429,1.21e-05,4.0
Ciara,Hip Hop,C#,Major,0.584,152.914,2019.0,0.16899999999999998,0.0107,4.0
Kehlani,Hip Hop,E,Minor,0.304,92.409,2020.0,0.541,0.0,4.0
E-40,Hip Hop,F,Minor,0.453,90.173,1994.0,0.34700000000000003,0.0,4.0
The Game,Hip Hop,F#,Major,0.523,171.74200000000005,2016.0,0.494,0.0,4.0
Tinashe,Hip Hop,C,Major,0.476,77.477,2019.0,0.0556,0.0,4.0
E-40,Hip Hop,A#,Minor,0.706,90.508,2002.0,0.205,0.0,4.0
T.I.,Hip Hop,A#,Major,0.168,81.93,2018.0,0.254,0.0,4.0
Tyga,Hip Hop,G#,Major,0.464,99.983,2019.0,0.475,0.0,4.0
Tinie Tempah,Hip Hop,C#,Major,0.491,105.029,2017.0,0.0553,0.000124,4.0
E-40,Hip Hop,C#,Major,0.81,97.037,2000.0,0.234,0.0,4.0
Sean Paul,Hip Hop,C#,Major,0.579,97.9,2003.0,0.32,0.0,4.0
Justin Timberlake,Hip Hop,F#,Minor,0.901,114.961,2002.0,0.0646,0.000304,4.0
Ciara,Hip Hop,C,Minor,0.425,132.035,2006.0,0.145,0.0,4.0
Kris Kross,Hip Hop,E,Minor,0.472,102.789,1992.0,0.267,5.33e-05,4.0
Tinashe,Hip Hop,G#,Major,0.7490000000000001,82.49600000000002,2019.0,0.0914,0.00475,1.0
Lil Mama,Hip Hop,D,Major,0.882,127.673,2008.0,0.536,0.0,5.0
Cardi B,Hip Hop,D,Major,0.26,139.953,2016.0,0.465,0.0,4.0
Wu-Tang Clan,Hip Hop,A#,Minor,0.175,90.042,2011.0,0.0827,0.6759999999999999,4.0
Justin Timberlake,Hip Hop,F,Minor,0.75,199.834,2018.0,0.076,0.00492,4.0
Slum Village,Hip Hop,A,Major,0.8909999999999999,96.148,2010.0,0.297,0.0,4.0
Wiz Khalifa,Hip Hop,F#,Minor,0.459,82.986,2006.0,0.341,0.0,4.0
Flobots,Hip Hop,E,Minor,0.428,120.111,2012.0,0.0593,8.66e-05,4.0
Soulja Boy,Hip Hop,F,Major,0.487,74.957,2007.0,0.156,0.0,4.0
Lil Mama,Hip Hop,D,Major,0.6759999999999999,190.259,2008.0,0.5820000000000001,0.0,3.0
2 Chainz,Hip Hop,C#,Major,0.655,174.21,2013.0,0.289,0.0,4.0
Gucci Mane,Hip Hop,C#,Major,0.248,130.983,2019.0,0.0583,0.0,4.0
Ciara,Hip Hop,C#,Minor,0.725,98.046,2004.0,0.226,3.95e-06,4.0
T.I.,Hip Hop,G#,Minor,0.534,153.131,2018.0,0.479,0.0,4.0
Gucci Mane,Hip Hop,G#,Minor,0.378,150.10399999999996,2018.0,0.165,0.0,4.0
Justin Timberlake,Hip Hop,D#,Minor,0.6809999999999999,83.625,2006.0,0.179,0.0,4.0
Chris Brown,Hip Hop,F#,Minor,0.6679999999999999,134.799,2017.0,0.078,0.0,4.0
Mac Miller,Hip Hop,C#,Major,0.254,140.013,2012.0,0.0402,1.0800000000000003e-05,4.0
Kehlani,Hip Hop,C#,Minor,0.698,89.59899999999998,2019.0,0.0838,0.0,4.0
Mac Miller,Hip Hop,C,Minor,0.35,139.096,2012.0,0.0535,0.00117,4.0
Wale,Hip Hop,C#,Minor,0.35,83.616,2019.0,0.364,0.0,4.0
